job_id,title,company_name,source_url,location,posted_date,source_platform,country,sector,description,seniority_level,skills,salary_range,scraped_at,company_size,company_industry,company_contact,company_hq_country,company_type
4224664019,"Software Engineer, Early Career",Google,https://mx.linkedin.com/jobs/view/software-engineer-early-career-at-google-4224664019?position=1&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=NnwLU3b%2B%2BJ%2F3oWfEAI3eHw%3D%3D,"Mexico City, Mexico",2025-11-20,LinkedIn,Mexico,Tecnología,"Vacante: Software Engineer, Early Career en Google. Ubicación: Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/software-engineer-early-career-at-google-4224664019?position=1&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=NnwLU3b%2B%2BJ%2F3oWfEAI3eHw%3D%3D",Junior,[],,2025-12-09T21:14:46.142390,Multinacional (1000+),Tecnología,N/A,Latam,Corporación
4224660146,"Software Engineer, Early Career, Campus",Google,https://mx.linkedin.com/jobs/view/software-engineer-early-career-campus-at-google-4224660146?position=2&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=5doBEVGu56EBkivxbndSBg%3D%3D,"Mexico City, Mexico",2025-11-20,LinkedIn,Mexico,Tecnología,"Vacante: Software Engineer, Early Career, Campus en Google. Ubicación: Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/software-engineer-early-career-campus-at-google-4224660146?position=2&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=5doBEVGu56EBkivxbndSBg%3D%3D",Junior,[],,2025-12-09T21:14:46.149485,Multinacional (1000+),Tecnología,N/A,Latam,Corporación
4325951874,Junior Software Engineer,EasyBroker,https://mx.linkedin.com/jobs/view/junior-software-engineer-at-easybroker-4325951874?position=3&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=gGVc2CUdaeYcDNfMCNHUBw%3D%3D,"Mexico City, Mexico",2025-12-04,LinkedIn,Mexico,Tecnología,"Vacante: Junior Software Engineer en EasyBroker. Ubicación: Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/junior-software-engineer-at-easybroker-4325951874?position=3&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=gGVc2CUdaeYcDNfMCNHUBw%3D%3D",Junior,[],,2025-12-09T21:14:46.152483,No especificado,Tecnología,N/A,Latam,Corporación
4338686478,Junior Full Stack Developer,GrainChain Inc,https://mx.linkedin.com/jobs/view/junior-full-stack-developer-at-grainchain-inc-4338686478?position=4&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=u0vZB%2FQtfO1gXI5zWif9uA%3D%3D,"Jalisco, Mexico",2025-11-24,LinkedIn,Mexico,Tecnología,"Vacante: Junior Full Stack Developer en GrainChain Inc. Ubicación: Jalisco, Mexico. Enlace: https://mx.linkedin.com/jobs/view/junior-full-stack-developer-at-grainchain-inc-4338686478?position=4&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=u0vZB%2FQtfO1gXI5zWif9uA%3D%3D",Junior,[],,2025-12-09T21:14:46.155481,No especificado,Tecnología,N/A,Latam,Corporación
4325448684,Desarrollador Python Junior - Trabajo Remoto,BairesDev,https://mx.linkedin.com/jobs/view/desarrollador-python-junior-trabajo-remoto-at-bairesdev-4325448684?position=5&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=d5RusUwv4iUldc1e6F%2BLuQ%3D%3D,"Jalisco, Mexico",2025-12-02,LinkedIn,Mexico,Tecnología,"Vacante: Desarrollador Python Junior - Trabajo Remoto en BairesDev. Ubicación: Jalisco, Mexico. Enlace: https://mx.linkedin.com/jobs/view/desarrollador-python-junior-trabajo-remoto-at-bairesdev-4325448684?position=5&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=d5RusUwv4iUldc1e6F%2BLuQ%3D%3D",Junior,['Python'],,2025-12-09T21:14:46.158479,No especificado,Tecnología,N/A,España,Corporación
4318509221,Full Stack Software Engineer,Atrato,https://mx.linkedin.com/jobs/view/full-stack-software-engineer-at-atrato-4318509221?position=6&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=yWXuTPZuGCi2E7F81wggfw%3D%3D,"Guadalajara, Jalisco, Mexico",2025-10-22,LinkedIn,Mexico,Tecnología,"Vacante: Full Stack Software Engineer en Atrato. Ubicación: Guadalajara, Jalisco, Mexico. Enlace: https://mx.linkedin.com/jobs/view/full-stack-software-engineer-at-atrato-4318509221?position=6&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=yWXuTPZuGCi2E7F81wggfw%3D%3D",Mid,[],,2025-12-09T21:14:46.162477,No especificado,Tecnología,N/A,Latam,Corporación
4306101519,Programador Jr,ConCrédito,https://mx.linkedin.com/jobs/view/programador-jr-at-concr%C3%A9dito-4306101519?position=7&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=YCz0MHqgmpE9KjjX%2F9yFuQ%3D%3D,"Culiacán, Sinaloa, Mexico",2025-09-30,LinkedIn,Mexico,Tecnología,"Vacante: Programador Jr en ConCrédito. Ubicación: Culiacán, Sinaloa, Mexico. Enlace: https://mx.linkedin.com/jobs/view/programador-jr-at-concr%C3%A9dito-4306101519?position=7&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=YCz0MHqgmpE9KjjX%2F9yFuQ%3D%3D",Junior,[],,2025-12-09T21:14:46.164475,No especificado,Tecnología,N/A,Colombia,Corporación
4340200009,Software Engineer Backend,Mercado Libre,https://mx.linkedin.com/jobs/view/software-engineer-backend-at-mercado-libre-4340200009?position=8&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=dBaaxWPDqxJjadc5QUh05w%3D%3D,"Mexico City, Mexico",2025-11-12,LinkedIn,Mexico,Tecnología,"Vacante: Software Engineer Backend en Mercado Libre. Ubicación: Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/software-engineer-backend-at-mercado-libre-4340200009?position=8&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=dBaaxWPDqxJjadc5QUh05w%3D%3D",Mid,[],,2025-12-09T21:14:46.169474,No especificado,Tecnología,N/A,Latam,Corporación
3883982332,"Software Engineer, Backend",Pinterest,https://mx.linkedin.com/jobs/view/software-engineer-backend-at-pinterest-3883982332?position=9&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=6XSzVMZPcUUDirlmOUE%2Bew%3D%3D,Mexico,2025-12-06,LinkedIn,Mexico,Tecnología,"Vacante: Software Engineer, Backend en Pinterest. Ubicación: Mexico. Enlace: https://mx.linkedin.com/jobs/view/software-engineer-backend-at-pinterest-3883982332?position=9&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=6XSzVMZPcUUDirlmOUE%2Bew%3D%3D",Mid,[],,2025-12-09T21:14:46.173472,No especificado,Tecnología,N/A,España,Corporación
4325318653,Desarrollador Python Junior - Trabajo Remoto,BairesDev,https://mx.linkedin.com/jobs/view/desarrollador-python-junior-trabajo-remoto-at-bairesdev-4325318653?position=10&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=Fgz77hPsVJIsBQ9YMGwTRA%3D%3D,Mexico,2025-12-02,LinkedIn,Mexico,Tecnología,Vacante: Desarrollador Python Junior - Trabajo Remoto en BairesDev. Ubicación: Mexico. Enlace: https://mx.linkedin.com/jobs/view/desarrollador-python-junior-trabajo-remoto-at-bairesdev-4325318653?position=10&pageNum=0&refId=0%2BXSPDOXE5eCJSDPCeZ7FA%3D%3D&trackingId=Fgz77hPsVJIsBQ9YMGwTRA%3D%3D,Junior,['Python'],,2025-12-09T21:14:46.177468,No especificado,Tecnología,N/A,España,Corporación
4335453758,Desarrollador FullStack Jr - Mexico City (AI / Tech Consulting Company),rocket code,https://mx.linkedin.com/jobs/view/desarrollador-fullstack-jr-mexico-city-ai-tech-consulting-company-at-rocket-code-4335453758?position=1&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=lHsQP1H1lRFGhHP%2BBn1mSw%3D%3D,"Miguel Hidalgo, Mexico City, Mexico",2025-11-11,LinkedIn,Mexico,Tecnología,"Vacante: Desarrollador FullStack Jr - Mexico City (AI / Tech Consulting Company) en rocket code. Ubicación: Miguel Hidalgo, Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/desarrollador-fullstack-jr-mexico-city-ai-tech-consulting-company-at-rocket-code-4335453758?position=1&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=lHsQP1H1lRFGhHP%2BBn1mSw%3D%3D",Junior,[],,2025-12-09T21:14:47.256881,No especificado,Tecnología,N/A,Colombia,Corporación
4300368451,Primary Front-End Developer – Alianza Capitales,Nexus HR Costa Rica,https://mx.linkedin.com/jobs/view/primary-front-end-developer-%E2%80%93-alianza-capitales-at-nexus-hr-costa-rica-4300368451?position=2&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=4N%2Bsb9N5PZKCGq9X0ZrrHw%3D%3D,"Mexico City, Mexico",2025-09-17,LinkedIn,Mexico,Tecnología,"Vacante: Primary Front-End Developer – Alianza Capitales en Nexus HR Costa Rica. Ubicación: Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/primary-front-end-developer-%E2%80%93-alianza-capitales-at-nexus-hr-costa-rica-4300368451?position=2&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=4N%2Bsb9N5PZKCGq9X0ZrrHw%3D%3D",Mid,[],,2025-12-09T21:14:47.263989,No especificado,Tecnología,N/A,Colombia,Corporación
4339423735,Desarrollador,Alsea,https://mx.linkedin.com/jobs/view/desarrollador-at-alsea-4339423735?position=3&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=y0k2DaNpffmeuXzRdhYxDw%3D%3D,"Álvaro Obregón, Mexico City, Mexico",2025-11-28,LinkedIn,Mexico,Tecnología,"Vacante: Desarrollador en Alsea. Ubicación: Álvaro Obregón, Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/desarrollador-at-alsea-4339423735?position=3&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=y0k2DaNpffmeuXzRdhYxDw%3D%3D",Sin Nivel Específico,[],,2025-12-09T21:14:47.267985,No especificado,Tecnología,N/A,Latam,Corporación
4322169475,Software Engineer II - C#,McDonald's,https://mx.linkedin.com/jobs/view/software-engineer-ii-c%23-at-mcdonald-s-4322169475?position=4&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=hNYSaqQvyP2iDVs%2FpSM60g%3D%3D,Mexico City Metropolitan Area,2025-11-13,LinkedIn,Mexico,Tecnología,Vacante: Software Engineer II - C# en McDonald's. Ubicación: Mexico City Metropolitan Area. Enlace: https://mx.linkedin.com/jobs/view/software-engineer-ii-c%23-at-mcdonald-s-4322169475?position=4&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=hNYSaqQvyP2iDVs%2FpSM60g%3D%3D,Mid,[],,2025-12-09T21:14:47.273983,No especificado,Tecnología,N/A,Latam,Corporación
4190496373,SUMATE A NUESTRA BASE DE TALENTO SAP MX,Process Technologies,https://mx.linkedin.com/jobs/view/sumate-a-nuestra-base-de-talento-sap-mx-at-process-technologies-4190496373?position=5&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=JFyn1RisDf8AxpW1fe4sbw%3D%3D,"Miguel Hidalgo, Mexico City, Mexico",2025-03-21,LinkedIn,Mexico,Tecnología,"Vacante: SUMATE A NUESTRA BASE DE TALENTO SAP MX en Process Technologies. Ubicación: Miguel Hidalgo, Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/sumate-a-nuestra-base-de-talento-sap-mx-at-process-technologies-4190496373?position=5&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=JFyn1RisDf8AxpW1fe4sbw%3D%3D",Sin Nivel Específico,[],,2025-12-09T21:14:47.280195,Startup (1-50),Tecnología,N/A,España,Corporación
4277744727,Graduate Software Engineer,Oracle,https://mx.linkedin.com/jobs/view/graduate-software-engineer-at-oracle-4277744727?position=6&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=Sxcr9NCWR3sIWV1r3ppvKQ%3D%3D,"Jalisco, Mexico",2025-11-19,LinkedIn,Mexico,Tecnología,"Vacante: Graduate Software Engineer en Oracle. Ubicación: Jalisco, Mexico. Enlace: https://mx.linkedin.com/jobs/view/graduate-software-engineer-at-oracle-4277744727?position=6&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=Sxcr9NCWR3sIWV1r3ppvKQ%3D%3D",Mid,[],,2025-12-09T21:14:47.285192,Multinacional (1000+),Tecnología,N/A,Latam,Corporación
4325421193,Software Engineer (C++ / Python),HCLTech,https://mx.linkedin.com/jobs/view/software-engineer-c%2B%2B-python-at-hcltech-4325421193?position=7&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=zc01zXpa8AU7ZAE8ZbiDMQ%3D%3D,Mexico,2025-12-01,LinkedIn,Mexico,Tecnología,Vacante: Software Engineer (C++ / Python) en HCLTech. Ubicación: Mexico. Enlace: https://mx.linkedin.com/jobs/view/software-engineer-c%2B%2B-python-at-hcltech-4325421193?position=7&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=zc01zXpa8AU7ZAE8ZbiDMQ%3D%3D,Mid,['Python'],,2025-12-09T21:14:47.288286,Startup (1-50),Tecnología,N/A,Latam,Corporación
4342323235,"Software Engineer, Fullstack",Lyft,https://mx.linkedin.com/jobs/view/software-engineer-fullstack-at-lyft-4342323235?position=8&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=yBztZpm8%2B9%2F45Vcyj2YKlA%3D%3D,"Mexico City, Mexico",2025-12-05,LinkedIn,Mexico,Tecnología,"Vacante: Software Engineer, Fullstack en Lyft. Ubicación: Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/software-engineer-fullstack-at-lyft-4342323235?position=8&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=yBztZpm8%2B9%2F45Vcyj2YKlA%3D%3D",Mid,[],,2025-12-09T21:14:47.293284,No especificado,Tecnología,N/A,Latam,Corporación
4192197810,Junior Front End React Developer - Remote Work | REF#283506,BairesDev,https://mx.linkedin.com/jobs/view/junior-front-end-react-developer-remote-work-ref%23283506-at-bairesdev-4192197810?position=9&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=OA%2FGU9TepD9qB3a0lCPACQ%3D%3D,"Querétaro, Querétaro, Mexico",2025-03-28,LinkedIn,Mexico,Future of Work,"Vacante: Junior Front End React Developer - Remote Work | REF#283506 en BairesDev. Ubicación: Querétaro, Querétaro, Mexico. Enlace: https://mx.linkedin.com/jobs/view/junior-front-end-react-developer-remote-work-ref%23283506-at-bairesdev-4192197810?position=9&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=OA%2FGU9TepD9qB3a0lCPACQ%3D%3D",Junior,['React'],,2025-12-09T21:14:47.298395,No especificado,Tecnología,N/A,España,Corporación
4323268790,Front End Developer,Azkait,https://mx.linkedin.com/jobs/view/front-end-developer-at-azkait-4323268790?position=10&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=8g7Vrfh8UuJA4N0fbpIsKg%3D%3D,"Naucalpan de Juárez, México, Mexico",2025-11-19,LinkedIn,Mexico,Tecnología,"Vacante: Front End Developer en Azkait. Ubicación: Naucalpan de Juárez, México, Mexico. Enlace: https://mx.linkedin.com/jobs/view/front-end-developer-at-azkait-4323268790?position=10&pageNum=2&refId=QwmD1ylFbuEB0Yjr0UduKg%3D%3D&trackingId=8g7Vrfh8UuJA4N0fbpIsKg%3D%3D",Mid,[],,2025-12-09T21:14:47.302393,No especificado,Tecnología,N/A,Latam,Corporación
4335411255,Software Development Engineer,Audible,https://mx.linkedin.com/jobs/view/software-development-engineer-at-audible-4335411255?position=1&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=tCRfh7Al%2B2UrvQ1klDXaWA%3D%3D,Mexico City Metropolitan Area,2025-12-02,LinkedIn,Mexico,Tecnología,Vacante: Software Development Engineer en Audible. Ubicación: Mexico City Metropolitan Area. Enlace: https://mx.linkedin.com/jobs/view/software-development-engineer-at-audible-4335411255?position=1&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=tCRfh7Al%2B2UrvQ1klDXaWA%3D%3D,Mid,[],,2025-12-09T21:14:50.235250,No especificado,Tecnología,N/A,Latam,Corporación
4303110799,Software Engineer I - C#,Turtle Trax S.A.,https://mx.linkedin.com/jobs/view/software-engineer-i-c%23-at-turtle-trax-s-a-4303110799?position=2&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=jjESIb%2B90SLOhxPEFCgsLQ%3D%3D,"Mexico City, Mexico",2025-09-19,LinkedIn,Mexico,Tecnología,"Vacante: Software Engineer I - C# en Turtle Trax S.A.. Ubicación: Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/software-engineer-i-c%23-at-turtle-trax-s-a-4303110799?position=2&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=jjESIb%2B90SLOhxPEFCgsLQ%3D%3D",Mid,[],,2025-12-09T21:14:50.238248,No especificado,Tecnología,N/A,Latam,Corporación
4334328861,Frontend Developer,Yuno,https://mx.linkedin.com/jobs/view/frontend-developer-at-yuno-4334328861?position=3&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=lPgBS8K8NuqXQUNn7c5u7w%3D%3D,Mexico,2025-11-05,LinkedIn,Mexico,Tecnología,Vacante: Frontend Developer en Yuno. Ubicación: Mexico. Enlace: https://mx.linkedin.com/jobs/view/frontend-developer-at-yuno-4334328861?position=3&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=lPgBS8K8NuqXQUNn7c5u7w%3D%3D,Mid,[],,2025-12-09T21:14:50.241335,No especificado,Tecnología,N/A,Latam,Corporación
4296473788,"Software Engineer Intern, Backend (Summer 2026)",Lyft,https://mx.linkedin.com/jobs/view/software-engineer-intern-backend-summer-2026-at-lyft-4296473788?position=4&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=NjjGvF8hhawm9KlXr5Rc8A%3D%3D,"Mexico City, Mexico",2025-11-29,LinkedIn,Mexico,Tecnología,"Vacante: Software Engineer Intern, Backend (Summer 2026) en Lyft. Ubicación: Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/software-engineer-intern-backend-summer-2026-at-lyft-4296473788?position=4&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=NjjGvF8hhawm9KlXr5Rc8A%3D%3D",Mid,[],,2025-12-09T21:14:50.244333,No especificado,Tecnología,N/A,Latam,Corporación
4349105706,"Frontend Engineer - React, HTML",Terminal,https://mx.linkedin.com/jobs/view/frontend-engineer-react-html-at-terminal-4349105706?position=5&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=x69JASTsl0g8UrYfdN%2FnRg%3D%3D,Mexico,2025-12-09,LinkedIn,Mexico,Tecnología,"Vacante: Frontend Engineer - React, HTML en Terminal. Ubicación: Mexico. Enlace: https://mx.linkedin.com/jobs/view/frontend-engineer-react-html-at-terminal-4349105706?position=5&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=x69JASTsl0g8UrYfdN%2FnRg%3D%3D",Mid,['React'],,2025-12-09T21:14:50.250332,No especificado,Tecnología,N/A,Latam,Corporación
4271877951,Full Stack Engineer,Runway (runway.team),https://mx.linkedin.com/jobs/view/full-stack-engineer-at-runway-runway-team-4271877951?position=6&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=IVGNb11NFA7eQ%2BS5v5%2FZ%2Bw%3D%3D,Mexico,2025-07-25,LinkedIn,Mexico,Tecnología,Vacante: Full Stack Engineer en Runway (runway.team). Ubicación: Mexico. Enlace: https://mx.linkedin.com/jobs/view/full-stack-engineer-at-runway-runway-team-4271877951?position=6&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=IVGNb11NFA7eQ%2BS5v5%2FZ%2Bw%3D%3D,Mid,[],,2025-12-09T21:14:50.252327,No especificado,Tecnología,N/A,Latam,Corporación
4341056575,Desarrollador React Jr.,Confidential Careers,https://mx.linkedin.com/jobs/view/desarrollador-react-jr-at-confidential-careers-4341056575?position=7&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=gtrTW1K95lNl%2Ba7JsA3Xmw%3D%3D,"Miguel Hidalgo, Mexico City, Mexico",2025-12-02,LinkedIn,Mexico,Salud,"Vacante: Desarrollador React Jr. en Confidential Careers. Ubicación: Miguel Hidalgo, Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/desarrollador-react-jr-at-confidential-careers-4341056575?position=7&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=gtrTW1K95lNl%2Ba7JsA3Xmw%3D%3D",Junior,['React'],,2025-12-09T21:14:50.259326,No especificado,Salud,N/A,Colombia,Corporación
4302325916,React Developer,Neostella,https://mx.linkedin.com/jobs/view/react-developer-at-neostella-4302325916?position=8&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=g3xNfqA33LepI0dKiCVhDA%3D%3D,"Guadalajara, Jalisco, Mexico",2025-11-24,LinkedIn,Mexico,Tecnología,"Vacante: React Developer en Neostella. Ubicación: Guadalajara, Jalisco, Mexico. Enlace: https://mx.linkedin.com/jobs/view/react-developer-at-neostella-4302325916?position=8&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=g3xNfqA33LepI0dKiCVhDA%3D%3D",Mid,['React'],,2025-12-09T21:14:50.262322,No especificado,Tecnología,N/A,Latam,Corporación
4198751272,Desarrollador FullStack C# - $35K Libres (CDMX),The Brick Soluciones,https://mx.linkedin.com/jobs/view/desarrollador-fullstack-c%23-%2435k-libres-cdmx-at-the-brick-soluciones-4198751272?position=9&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=YHCtWy7dXJ2J9TSOlpj6qQ%3D%3D,"Mexico City, Mexico",2025-04-03,LinkedIn,Mexico,Tecnología,"Vacante: Desarrollador FullStack C# - $35K Libres (CDMX) en The Brick Soluciones. Ubicación: Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/desarrollador-fullstack-c%23-%2435k-libres-cdmx-at-the-brick-soluciones-4198751272?position=9&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=YHCtWy7dXJ2J9TSOlpj6qQ%3D%3D",Sin Nivel Específico,[],,2025-12-09T21:14:50.267412,No especificado,Tecnología,N/A,España,Corporación
4325632083,PROGRAMADOR MIDDLEWARE JR,Macropay,https://mx.linkedin.com/jobs/view/programador-middleware-jr-at-macropay-4325632083?position=10&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=HN0JBR12hyPXHpfF0c1dgg%3D%3D,"Mérida, Yucatán, Mexico",2025-12-03,LinkedIn,Mexico,Tecnología,"Vacante: PROGRAMADOR MIDDLEWARE JR en Macropay. Ubicación: Mérida, Yucatán, Mexico. Enlace: https://mx.linkedin.com/jobs/view/programador-middleware-jr-at-macropay-4325632083?position=10&pageNum=5&refId=v01LIMLrr6tY2%2F4sXefqFw%3D%3D&trackingId=HN0JBR12hyPXHpfF0c1dgg%3D%3D",Junior,[],,2025-12-09T21:14:50.273408,No especificado,Tecnología,N/A,Latam,Corporación
4253108095,Back-end Developer to an AI/Tech Consulting Company,rocket code,https://mx.linkedin.com/jobs/view/back-end-developer-to-an-ai-tech-consulting-company-at-rocket-code-4253108095?position=1&pageNum=7&refId=YJIMTLTF2aFGq2CPKuKC3w%3D%3D&trackingId=vbnlM3bO4meormUEdwjJBw%3D%3D,"Miguel Hidalgo, Mexico City, Mexico",2025-06-18,LinkedIn,Mexico,Tecnología,"Vacante: Back-end Developer to an AI/Tech Consulting Company en rocket code. Ubicación: Miguel Hidalgo, Mexico City, Mexico. Enlace: https://mx.linkedin.com/jobs/view/back-end-developer-to-an-ai-tech-consulting-company-at-rocket-code-4253108095?position=1&pageNum=7&refId=YJIMTLTF2aFGq2CPKuKC3w%3D%3D&trackingId=vbnlM3bO4meormUEdwjJBw%3D%3D",Mid,[],,2025-12-09T21:14:53.020644,No especificado,Tecnología,N/A,Colombia,Corporación
4314208737,Frontend Developer,UltaHost,https://mx.linkedin.com/jobs/view/frontend-developer-at-ultahost-4314208737?position=2&pageNum=7&refId=YJIMTLTF2aFGq2CPKuKC3w%3D%3D&trackingId=Cegwqav2bVz8Vp3Vp3ZLSg%3D%3D,"Colombia, Nuevo León, Mexico",2025-10-14,LinkedIn,Mexico,Tecnología,"Vacante: Frontend Developer en UltaHost. Ubicación: Colombia, Nuevo León, Mexico. Enlace: https://mx.linkedin.com/jobs/view/frontend-developer-at-ultahost-4314208737?position=2&pageNum=7&refId=YJIMTLTF2aFGq2CPKuKC3w%3D%3D&trackingId=Cegwqav2bVz8Vp3Vp3ZLSg%3D%3D",Mid,[],,2025-12-09T21:14:53.037943,No especificado,Tecnología,N/A,Latam,Corporación
4339940010,Full-Stack Developer,Divelement,https://mx.linkedin.com/jobs/view/full-stack-developer-at-divelement-4339940010?position=3&pageNum=7&refId=YJIMTLTF2aFGq2CPKuKC3w%3D%3D&trackingId=J%2B8pGs73Kt7GGn9ghDzHiQ%3D%3D,Mexico,2025-11-10,LinkedIn,Mexico,Tecnología,Vacante: Full-Stack Developer en Divelement. Ubicación: Mexico. Enlace: https://mx.linkedin.com/jobs/view/full-stack-developer-at-divelement-4339940010?position=3&pageNum=7&refId=YJIMTLTF2aFGq2CPKuKC3w%3D%3D&trackingId=J%2B8pGs73Kt7GGn9ghDzHiQ%3D%3D,Mid,[],,2025-12-09T21:14:53.045049,No especificado,Tecnología,N/A,Latam,Corporación
